date,fear_and_greed_historical,fear_and_greed_historical_rating,market_momentum_sp500,market_momentum_sp500_rating,market_momentum_sp125,market_momentum_sp125_rating,stock_price_strength,stock_price_strength_rating,stock_price_breadth,stock_price_breadth_rating,put_call_options,put_call_options_rating,market_volatility_vix,market_volatility_vix_rating,market_volatility_vix_50,market_volatility_vix_50_rating,junk_bond_demand,junk_bond_demand_rating,safe_haven_demand,safe_haven_demand_rating
2020-12-14,50.0,neutral,3647.49,extreme greed,3385.30352,extreme greed,7.271372174339413,extreme fear,1931.8395785866182,extreme greed,0.5116069409047874,extreme fear,24.72,extreme fear,26.240800000000004,fear,2.1502,extreme fear,-0.007296637273919025,extreme fear
2020-12-15,50.0,neutral,3694.62,extreme greed,3389.9377600000003,extreme greed,7.275091553877408,extreme fear,1922.2724612519974,extreme greed,0.5262581653301556,extreme fear,22.89,extreme fear,26.139400000000002,fear,2.148,extreme fear,2.2330972530701922,extreme fear
2020-12-16,50.0,neutral,3701.17,extreme greed,3394.7652000000003,extreme greed,7.242827132018684,extreme fear,1902.9297979312298,extreme greed,0.5167400819302725,extreme fear,22.5,extreme fear,25.9998,fear,2.148,extreme fear,3.6921571130361555,extreme fear
2020-12-17,50.0,neutral,3722.48,extreme greed,3399.6021599999995,extreme greed,7.368420538025963,extreme fear,1901.0868990738024,extreme greed,0.5018048348704129,extreme fear,21.93,extreme fear,25.877200000000002,fear,2.1418,extreme fear,4.088966185254313,extreme fear
2020-12-18,50.0,neutral,3709.41,extreme greed,3404.22712,extreme greed,7.698917292155864,extreme fear,1877.2298932698568,extreme greed,0.5103479582924738,extreme fear,21.57,extreme fear,25.781399999999998,fear,2.1441,extreme fear,4.633268809695379,extreme fear
2020-12-21,50.0,neutral,3694.92,extreme greed,3409.38384,extreme greed,7.799804345954774,extreme fear,1834.5317913681286,extreme greed,0.5176910321476939,extreme fear,25.16,fear,25.7846,fear,2.2438,extreme fear,3.408954484393549,extreme fear
2020-12-22,50.0,neutral,3687.26,extreme greed,3414.2118400000004,extreme greed,7.965247244229282,extreme fear,1779.8783665462788,extreme greed,0.5126242312283378,extreme fear,24.23,extreme fear,25.7678,fear,2.2556,extreme fear,1.2693216548574617,extreme fear
2020-12-23,50.0,neutral,3690.01,extreme greed,3419.65952,extreme greed,7.973531421610418,extreme fear,1754.5750371299127,extreme greed,0.5167924917156348,extreme fear,23.31,extreme fear,25.712600000000002,fear,2.2584,extreme fear,1.743077170331712,extreme fear
2020-12-24,50.0,neutral,3703.06,extreme greed,3424.85808,extreme greed,8.048684875076564,extreme fear,1719.057190208391,extreme greed,0.5420532728825542,extreme fear,21.53,extreme fear,25.6152,fear,2.2453000000000003,extreme fear,2.0165090513504342,extreme fear
2020-12-28,50.0,neutral,3735.36,extreme greed,3429.9386400000003,extreme greed,8.21745654792705,extreme fear,1681.919084933131,extreme greed,0.5425194274415949,extreme fear,21.7,extreme fear,25.5098,fear,2.2533,extreme fear,3.291962458206645,extreme fear
2020-12-29,50.0,neutral,3727.04,extreme greed,3434.82808,extreme greed,8.256994324162154,extreme fear,1630.2317443331824,extreme greed,0.5486605704385366,extreme fear,23.08,extreme fear,25.423199999999998,fear,2.2361000000000004,extreme fear,1.3943338463689212,extreme fear
2020-12-30,50.0,neutral,3732.04,extreme greed,3439.6443200000003,extreme greed,8.146653020423935,extreme fear,1603.8068436337583,extreme greed,0.5628641279657434,extreme fear,22.77,extreme fear,25.295,fear,2.2354999999999996,extreme fear,1.0778475166523114,extreme fear
2020-12-31,50.0,neutral,3756.07,extreme greed,3444.25512,extreme greed,8.223308103346444,extreme fear,1585.874546198203,extreme greed,0.5815088346867139,extreme fear,22.75,extreme fear,25.162999999999997,fear,2.2343,extreme fear,1.8662698940964142,extreme fear
2021-01-04,50.0,neutral,3700.65,extreme greed,3448.6977599999996,extreme greed,8.172091947280146,extreme fear,1548.205787087732,extreme greed,0.5872539679756988,extreme fear,26.97,fear,25.1294,fear,2.2425000000000006,extreme fear,-0.8144561235165269,extreme fear
2021-01-05,50.0,neutral,3726.86,extreme greed,3453.1531199999995,extreme greed,7.91617239905852,extreme fear,1539.0520609549692,extreme greed,0.591191217303833,extreme fear,25.34,fear,25.074,fear,2.2348,extreme fear,0.5773400898790612,extreme fear
2021-01-06,50.0,neutral,3748.14,extreme greed,3457.92184,extreme greed,8.027839815800196,extreme fear,1558.2270940996775,extreme greed,0.5807915476136919,extreme fear,25.07,fear,25.0244,fear,2.2177,extreme fear,1.5885135853980692,extreme fear
2021-01-07,50.0,neutral,3803.79,extreme greed,3462.87184,extreme greed,8.171398732032348,extreme fear,1587.1496949995947,extreme greed,0.568809695504045,extreme fear,22.37,extreme fear,24.822599999999998,extreme fear,2.1885,extreme fear,4.195972843043102,extreme fear
2021-01-08,50.0,neutral,3824.68,extreme greed,3468.22752,extreme greed,8.21784852550597,extreme fear,1607.0036049342038,extreme greed,0.560314815550691,extreme fear,21.56,extreme fear,24.586800000000004,extreme fear,2.1865,extreme fear,5.348373012716143,extreme fear
2021-01-11,50.0,neutral,3799.61,extreme greed,3473.04424,extreme greed,8.067314462760603,extreme fear,1621.5591791248003,extreme greed,0.5507748769301033,extreme fear,24.08,extreme fear,24.262800000000002,extreme fear,2.1817,extreme fear,5.186797608478761,extreme fear
2021-01-12,50.0,neutral,3801.19,extreme greed,3477.6412800000003,extreme greed,8.254803825122263,extreme fear,1655.543975126182,extreme greed,0.5347467985034398,extreme fear,23.33,extreme fear,23.9776,extreme fear,2.1828,extreme fear,6.090719036675328,extreme fear
2021-01-13,50.0,neutral,3809.84,extreme greed,3482.39544,extreme greed,8.496356679387281,extreme fear,1672.350352006723,extreme greed,0.5214866030652257,extreme fear,22.21,extreme fear,23.6614,extreme fear,2.1887,extreme fear,4.509119947187721,extreme fear
2021-01-14,50.0,neutral,3795.54,extreme greed,3486.9619199999997,extreme greed,8.770287645017094,extreme fear,1706.0748978643069,extreme greed,0.5127700360199657,extreme fear,23.25,extreme fear,23.3838,extreme fear,2.201,extreme fear,4.13056333587708,extreme fear
2021-01-15,50.0,neutral,3768.25,extreme greed,3491.0932000000003,extreme greed,8.794957626790625,extreme fear,1709.535492152574,extreme greed,0.5159901104635612,extreme fear,24.34,extreme fear,23.1596,extreme fear,2.1881,extreme fear,2.426146378240843,extreme fear
2021-01-19,50.0,neutral,3798.91,extreme greed,3495.42608,extreme greed,8.693979621693977,extreme fear,1719.6713879750507,extreme greed,0.5109047587488557,extreme fear,23.24,extreme fear,23.032999999999998,extreme fear,2.1913,extreme fear,3.483376575051876,extreme fear
2021-01-20,50.0,neutral,3851.85,extreme greed,3500.03272,extreme greed,8.600519474099293,extreme fear,1728.5887091831846,extreme greed,0.5172025940444855,extreme fear,21.58,extreme fear,22.913,extreme fear,2.1907,extreme fear,5.263054273216323,extreme fear
2021-01-21,50.0,neutral,3853.07,extreme greed,3504.972,extreme greed,8.732861809061246,extreme fear,1716.4618397087181,extreme greed,0.5203772892956492,extreme fear,21.32,extreme fear,22.8422,extreme fear,2.1855,extreme fear,5.863393601256266,extreme fear
2021-01-22,68.9,greed,3841.47,extreme greed,3509.97872,extreme greed,8.547911637982837,extreme fear,1701.6493181010549,extreme greed,0.5304267691768862,extreme fear,21.91,extreme fear,22.765400000000003,extreme fear,2.175,extreme fear,5.060638379817566,extreme fear
2021-01-25,69.7,greed,3855.36,extreme greed,3514.90632,extreme greed,8.44763652384277,extreme fear,1686.095290779216,extreme greed,0.5081120033260781,extreme fear,23.19,extreme fear,22.733199999999997,extreme fear,2.1822999999999997,extreme fear,4.811479746991736,extreme fear
2021-01-26,67.4,greed,3849.62,extreme greed,3519.95576,extreme greed,8.332281714421335,extreme fear,1665.917923125069,extreme greed,0.48907827600124715,extreme fear,23.02,extreme fear,22.7246,extreme fear,2.1906000000000003,extreme fear,3.8023645238649775,extreme fear
2021-01-27,28.200000000000003,fear,3750.77,extreme greed,3523.8944,extreme greed,8.052746518420392,extreme fear,1638.8637205418747,extreme greed,0.48654304494356315,extreme fear,37.21,fear,22.961799999999997,extreme fear,2.1893999999999996,extreme fear,1.346713794283644,extreme fear
2021-01-28,52.900000000000006,neutral,3787.38,extreme greed,3528.22368,extreme greed,7.86482930684366,extreme fear,1618.8682340452963,extreme greed,0.47716256089135484,extreme fear,30.21,fear,23.104,extreme fear,2.1893999999999996,extreme fear,2.391237931636413,extreme fear
2021-01-29,40.966666666666676,fear,3714.24,extreme greed,3531.7686400000002,extreme greed,7.720259951259453,extreme fear,1569.5201354560857,extreme greed,0.5068950404915499,extreme fear,33.09,fear,23.316799999999997,extreme fear,2.1893999999999996,extreme fear,0.06119388233069688,extreme fear
2021-02-01,43.400000000000006,fear,3773.86,extreme greed,3535.60264,extreme greed,7.572674511370187,extreme fear,1554.9361965082392,extreme greed,0.5115737507266036,extreme fear,30.24,fear,23.467399999999998,extreme fear,2.1883,extreme fear,3.0519190758108974,extreme fear
2021-02-02,60.46666666666667,greed,3826.31,extreme greed,3539.76104,extreme greed,7.555964179785155,extreme fear,1551.9343155482422,extreme greed,0.5236006410976332,extreme fear,25.56,fear,23.501800000000003,extreme fear,2.1938999999999997,extreme fear,3.8388502180935964,extreme fear
2021-02-03,59.199999999999996,greed,3830.17,extreme greed,3543.78024,extreme greed,7.590935335133073,extreme fear,1562.6350232520278,extreme greed,0.5266632435462422,extreme fear,22.91,extreme fear,23.497799999999998,extreme fear,2.1783000000000006,extreme fear,2.963970352890959,extreme fear
2021-02-04,61.06666666666667,greed,3871.74,extreme greed,3547.9608800000005,extreme greed,7.371965838807869,extreme fear,1584.4959930806583,extreme greed,0.5345098336248775,extreme fear,21.77,extreme fear,23.459199999999996,extreme fear,2.164,extreme fear,2.2956542157161746,extreme fear
2021-02-05,68.0,greed,3886.83,extreme greed,3552.2452799999996,extreme greed,7.200094554966839,extreme fear,1619.3799370023326,extreme greed,0.5083090396432978,extreme fear,20.87,extreme fear,23.4234,extreme fear,2.1602,extreme fear,2.0402501727900226,extreme fear
2021-02-08,72.86666666666667,greed,3915.59,extreme greed,3556.68624,extreme greed,7.148502842458096,extreme fear,1669.7637133963826,extreme greed,0.4975072087085389,extreme fear,21.24,extreme fear,23.415399999999998,extreme fear,2.1478000000000006,extreme fear,3.243216398356002,extreme fear
2021-02-09,75.4,extreme greed,3911.23,extreme greed,3561.30656,extreme greed,7.538757705059146,extreme fear,1706.3598102571902,extreme greed,0.48197616545556665,extreme fear,21.63,extreme fear,23.423,extreme fear,2.1485,extreme fear,3.0469348078651692,extreme fear
2021-02-10,75.26666666666667,extreme greed,3909.88,extreme greed,3565.5427999999997,extreme greed,7.571500510240019,extreme fear,1738.0679758666124,extreme greed,0.4726324517807855,extreme fear,21.99,extreme fear,23.445999999999998,extreme fear,2.1454,extreme fear,2.8383102577338617,extreme fear
2021-02-11,76.0,extreme greed,3916.38,extreme greed,3569.8864,extreme greed,7.474940969571708,extreme fear,1751.9714427210813,extreme greed,0.46016487130111977,extreme fear,21.25,extreme fear,23.459600000000002,extreme fear,2.1523,extreme fear,3.216940809073954,extreme fear
2021-02-12,77.66666666666667,extreme greed,3934.83,extreme greed,3574.3822400000004,extreme greed,7.293477756664461,extreme fear,1775.2128819583224,extreme greed,0.45942609147493696,extreme fear,19.97,extreme fear,23.4436,extreme fear,2.1455,extreme fear,5.086499701852537,extreme fear
2021-02-16,73.93333333333334,greed,3932.59,extreme greed,3578.78704,extreme greed,7.492991388668846,extreme fear,1798.6097889692376,extreme greed,0.4695092362016503,extreme fear,21.46,extreme fear,23.4494,extreme fear,2.1336,extreme fear,4.969471972509432,extreme fear
2021-02-17,70.2,greed,3931.33,extreme greed,3583.11944,extreme greed,7.571099525642645,extreme fear,1806.7344618707095,extreme greed,0.48200937972420127,extreme fear,21.5,extreme fear,23.4538,extreme fear,2.1189999999999998,extreme fear,3.549769582541911,extreme fear
2021-02-18,62.53333333333334,greed,3913.97,extreme greed,3587.4324000000006,extreme greed,7.351606314400541,extreme fear,1783.6380913323433,extreme greed,0.5029638054778456,extreme fear,22.49,extreme fear,23.487800000000004,extreme fear,2.1306000000000003,extreme fear,2.89329565094891,extreme fear
2021-02-19,56.239999999999995,greed,3906.71,extreme greed,3591.602,extreme greed,7.290600603884594,extreme fear,1776.635937159378,extreme greed,0.5208235561461567,extreme fear,22.05,extreme fear,23.502799999999997,extreme fear,2.1336000000000004,extreme fear,3.593845113627396,extreme fear
2021-02-22,52.48,neutral,3876.5,extreme greed,3595.4367199999997,extreme greed,7.429376908547444,extreme fear,1771.1836158872939,extreme greed,0.5275057219857046,extreme fear,23.45,extreme fear,23.558200000000003,extreme fear,2.1175,extreme fear,2.9733434573312416,extreme fear
2021-02-23,50.56,neutral,3881.37,extreme greed,3599.03744,extreme greed,7.330617622198816,extreme fear,1761.0533500558397,extreme greed,0.5471995733796644,extreme fear,23.11,extreme fear,23.575,extreme fear,2.1057,extreme fear,3.120281618108265,extreme fear
2021-02-24,63.8,greed,3925.43,extreme greed,3602.89192,extreme greed,7.45854081482013,extreme fear,1774.7556650082258,extreme greed,0.5434234200253428,extreme fear,21.34,extreme fear,23.551399999999997,extreme fear,2.1031,extreme fear,7.030215579613594,extreme fear
2021-02-25,46.160000000000004,neutral,3829.34,extreme greed,3605.6967999999997,extreme greed,7.728372707239654,extreme fear,1746.279486613537,extreme greed,0.5514953586713316,extreme fear,28.89,fear,23.662999999999997,extreme fear,2.1004,extreme fear,4.714410963751055,extreme fear
2021-02-26,53.52,neutral,3811.15,extreme greed,3608.3096,extreme greed,7.607507100923008,extreme fear,1691.960919064347,extreme greed,0.5813228669266013,extreme fear,27.95,fear,23.7276,extreme fear,2.0903,extreme fear,5.18644806224782,extreme fear
2021-03-01,58.52,greed,3901.82,extreme greed,3611.46008,extreme greed,7.807775094007438,extreme fear,1675.2824842195153,extreme greed,0.582750900164644,extreme fear,23.35,extreme fear,23.736800000000002,extreme fear,2.1341,extreme fear,6.210199126842349,extreme fear
2021-03-02,50.32000000000001,neutral,3870.29,extreme greed,3614.41992,extreme greed,7.869266392664384,extreme fear,1653.7482661341237,extreme greed,0.569690365291024,extreme fear,24.1,extreme fear,23.768800000000002,extreme fear,2.0946,extreme fear,3.5508282423329094,extreme fear
2021-03-03,43.84,fear,3819.72,extreme greed,3616.76448,extreme greed,7.88611077706157,extreme fear,1632.5313188610244,extreme greed,0.5970069333505863,extreme fear,26.67,fear,23.8636,extreme fear,2.0982,extreme fear,2.404805961878466,extreme fear
2021-03-04,37.8,fear,3768.47,extreme greed,3618.26552,extreme greed,7.734321595541141,extreme fear,1590.7307172420421,extreme greed,0.6113145152960143,extreme fear,28.57,fear,24.003600000000002,extreme fear,2.0883,extreme fear,0.5131117487645467,extreme fear
2021-03-05,41.52,fear,3841.94,extreme greed,3621.36056,extreme greed,7.452808725509003,extreme fear,1578.109358924806,extreme greed,0.6179478911442476,extreme fear,24.66,extreme fear,23.9936,extreme fear,2.0832999999999995,extreme fear,1.853189797369197,extreme fear
2021-03-08,39.08,fear,3821.35,extreme greed,3624.5156799999995,extreme greed,7.577475138983202,extreme fear,1570.846855906795,extreme greed,0.6259913855272441,extreme fear,25.47,fear,24.018399999999996,extreme fear,2.0797000000000003,extreme fear,1.0570166466391893,extreme fear
2021-03-09,43.36,fear,3875.44,extreme greed,3628.86448,extreme greed,7.599807194204877,extreme fear,1567.207319866347,extreme greed,0.6319545406262258,extreme fear,24.03,extreme fear,24.0328,extreme fear,2.0719,extreme fear,2.133908924138827,extreme fear
2021-03-10,45.56,neutral,3898.81,extreme greed,3632.8632799999996,extreme greed,7.546680948313339,extreme fear,1585.975789904233,extreme greed,0.6213934299509989,extreme fear,22.56,extreme fear,24.0534,extreme fear,2.0872,extreme fear,2.825561470991591,extreme fear
2021-03-11,50.480000000000004,neutral,3939.34,extreme greed,3637.66448,extreme greed,7.741893074600677,extreme fear,1614.657593293076,extreme greed,0.5893902421707498,extreme fear,21.91,extreme fear,24.057599999999997,extreme fear,2.0945,extreme fear,3.642435314402795,extreme fear
2021-03-12,53.720000000000006,neutral,3943.34,extreme greed,3642.48344,extreme greed,8.067577223756821,extreme fear,1653.721167544855,extreme greed,0.553286400141419,extreme fear,20.69,extreme fear,24.0098,extreme fear,2.077,extreme fear,3.682245273879709,extreme fear
2021-03-15,56.52,greed,3968.94,extreme greed,3647.1666399999995,extreme greed,8.28188378959465,extreme fear,1695.6939992788934,extreme greed,0.5343090494652167,extreme fear,20.03,extreme fear,23.955,extreme fear,2.063,extreme fear,3.548115245824141,extreme fear
2021-03-16,54.8,neutral,3962.71,extreme greed,3651.6587200000004,extreme greed,8.285862701362282,extreme fear,1701.7151032078505,extreme greed,0.5396147103763514,extreme fear,19.79,extreme fear,23.895799999999998,extreme fear,2.0673999999999997,extreme fear,3.47687646622786,extreme fear
2021-03-17,57.86666666666667,greed,3974.12,extreme greed,3656.36776,extreme greed,8.276280442230616,extreme fear,1722.7693899676945,extreme greed,0.5456992280664352,extreme fear,19.23,extreme fear,23.741,extreme fear,2.0685999999999996,extreme fear,4.391915427905719,extreme fear
2021-03-18,52.333333333333336,neutral,3915.46,extreme greed,3660.8353600000005,extreme greed,8.564359864407114,extreme fear,1713.6313633720133,extreme greed,0.5525181959207747,extreme fear,21.58,extreme fear,23.6658,extreme fear,2.0685999999999996,extreme fear,3.314474484973085,extreme fear
